iter	Passed	Remaining
4827	9511	10189
4828	9513	10187
4829	9515	10185
4830	9517	10183
4831	9519	10181
4832	9521	10179
4833	9523	10177
4834	9525	10175
4835	9527	10173
4836	9529	10171
4837	9531	10169
4838	9533	10167
4839	9535	10165
4840	9537	10163
4841	9539	10161
4842	9540	10159
4843	9543	10157
4844	9544	10155
4845	9546	10153
4846	9548	10151
4847	9550	10149
4848	9552	10147
4849	9554	10145
4850	9556	10143
4851	9558	10141
4852	9560	10139
4853	9562	10137
4854	9564	10135
4855	9566	10133
4856	9568	10132
4857	9570	10130
4858	9572	10128
4859	9574	10126
4860	9576	10124
4861	9578	10122
4862	9580	10120
4863	9582	10118
4864	9584	10116
4865	9586	10114
4866	9588	10112
4867	9590	10110
4868	9592	10108
4869	9594	10106
4870	9596	10104
4871	9598	10102
4872	9600	10100
4873	9602	10098
4874	9604	10096
4875	9606	10094
4876	9607	10092
4877	9610	10090
4878	9611	10088
4879	9613	10086
4880	9615	10084
4881	9617	10082
4882	9619	10080
4883	9621	10078
4884	9623	10076
4885	9625	10074
4886	9627	10072
4887	9629	10071
4888	9631	10069
4889	9633	10067
4890	9635	10065
4891	9637	10063
4892	9639	10061
4893	9641	10059
4894	9643	10057
4895	9645	10055
4896	9647	10053
4897	9649	10051
4898	9651	10049
4899	9653	10047
4900	9655	10045
4901	9657	10043
4902	9659	10041
4903	9661	10039
4904	9663	10037
4905	9665	10035
4906	9667	10033
4907	9669	10031
4908	9671	10029
4909	9673	10027
4910	9675	10025
4911	9677	10023
4912	9679	10021
4913	9681	10019
4914	9683	10017
4915	9685	10016
4916	9687	10014
4917	9689	10012
4918	9690	10010
4919	9693	10008
4920	9695	10006
4921	9697	10004
4922	9699	10002
4923	9700	10000
4924	9702	9998
4925	9705	9996
4926	9707	9994
4927	9709	9992
4928	9711	9990
4929	9712	9988
4930	9714	9986
4931	9716	9984
4932	9718	9982
4933	9720	9980
4934	9722	9979
4935	9724	9977
4936	9726	9975
4937	9728	9973
4938	9730	9971
4939	9732	9969
4940	9734	9967
4941	9736	9965
4942	9738	9963
4943	9740	9961
4944	9742	9959
4945	9744	9957
4946	9746	9955
4947	9748	9953
4948	9750	9951
4949	9752	9949
4950	9754	9947
4951	9756	9945
4952	9758	9943
4953	9760	9941
4954	9762	9939
4955	9764	9937
4956	9766	9935
4957	9767	9933
4958	9769	9931
4959	9771	9929
4960	9773	9927
4961	9775	9925
4962	9777	9923
4963	9779	9921
4964	9781	9919
4965	9783	9917
4966	9785	9915
4967	9787	9913
4968	9789	9911
4969	9791	9909
4970	9793	9907
4971	9795	9905
4972	9797	9903
4973	9799	9901
4974	9801	9899
4975	9803	9897
4976	9805	9895
4977	9807	9893
4978	9809	9891
4979	9811	9889
4980	9812	9887
4981	9814	9885
4982	9816	9883
4983	9818	9881
4984	9820	9879
4985	9822	9877
4986	9824	9875
4987	9826	9873
4988	9828	9871
4989	9830	9869
4990	9832	9867
4991	9834	9865
4992	9836	9864
4993	9838	9862
4994	9840	9860
4995	9842	9858
4996	9844	9856
4997	9846	9854
4998	9848	9852
4999	9850	9850
5000	9852	9848
5001	9854	9846
5002	9856	9844
5003	9857	9842
5004	9859	9840
5005	9861	9838
5006	9863	9836
5007	9866	9834
5008	9868	9832
5009	9869	9830
5010	9871	9828
5011	9873	9826
5012	9875	9824
5013	9877	9822
5014	9879	9820
5015	9881	9818
5016	9883	9816
5017	9885	9814
5018	9887	9812
5019	9889	9810
5020	9891	9808
5021	9893	9806
5022	9895	9804
5023	9897	9802
5024	9899	9800
5025	9901	9798
5026	9903	9796
5027	9905	9794
5028	9907	9792
5029	9909	9790
5030	9911	9788
5031	9912	9786
5032	9914	9784
5033	9916	9782
5034	9918	9780
5035	9920	9778
5036	9922	9777
5037	9924	9775
5038	9926	9773
5039	9928	9771
5040	9930	9769
5041	9932	9767
5042	9934	9765
5043	9936	9763
5044	9938	9761
5045	9940	9759
5046	9942	9757
5047	9944	9755
5048	9946	9753
5049	9948	9751
5050	9950	9749
5051	9952	9747
5052	9954	9745
5053	9956	9743
5054	9958	9741
5055	9960	9739
5056	9962	9737
5057	9964	9735
5058	9966	9733
5059	9967	9731
5060	9969	9729
5061	9972	9727
5062	9974	9725
5063	9976	9723
5064	9978	9721
5065	9980	9719
5066	9981	9717
5067	9983	9716
5068	9985	9714
5069	9987	9712
5070	9989	9710
5071	9991	9708
5072	9993	9706
5073	9995	9704
5074	9997	9702
5075	9999	9700
5076	10001	9698
5077	10003	9696
5078	10005	9694
5079	10007	9692
5080	10009	9690
5081	10011	9688
5082	10013	9686
5083	10015	9684
5084	10017	9682
5085	10019	9680
5086	10021	9678
5087	10023	9676
5088	10025	9674
5089	10027	9672
5090	10029	9670
5091	10031	9668
5092	10033	9666
5093	10035	9664
5094	10037	9662
5095	10039	9661
5096	10041	9659
5097	10043	9657
5098	10045	9655
5099	10047	9653
5100	10049	9651
5101	10051	9649
5102	10053	9647
5103	10055	9645
5104	10057	9643
5105	10059	9641
5106	10061	9639
5107	10063	9637
5108	10065	9635
5109	10067	9633
5110	10069	9631
5111	10071	9630
5112	10073	9628
5113	10075	9626
5114	10077	9624
5115	10079	9622
5116	10081	9620
5117	10083	9618
5118	10085	9616
5119	10087	9614
5120	10089	9612
5121	10091	9610
5122	10093	9608
5123	10095	9606
5124	10097	9604
5125	10099	9602
5126	10101	9600
5127	10103	9598
5128	10105	9596
5129	10106	9594
5130	10108	9592
5131	10110	9590
5132	10112	9588
5133	10114	9586
5134	10116	9584
5135	10118	9582
5136	10120	9580
5137	10122	9579
5138	10124	9577
5139	10126	9575
5140	10128	9573
5141	10130	9571
5142	10132	9569
5143	10134	9567
5144	10136	9565
5145	10138	9563
5146	10140	9561
5147	10142	9559
5148	10144	9557
5149	10146	9555
5150	10148	9553
5151	10150	9551
5152	10152	9549
5153	10154	9547
5154	10156	9545
5155	10158	9543
5156	10160	9541
5157	10162	9539
5158	10164	9537
5159	10166	9535
5160	10168	9533
5161	10170	9531
5162	10172	9529
5163	10174	9527
5164	10176	9525
5165	10177	9523
5166	10179	9521
5167	10181	9519
5168	10183	9518
5169	10185	9516
5170	10187	9514
5171	10189	9512
5172	10191	9510
5173	10193	9508
5174	10195	9506
5175	10197	9504
5176	10199	9502
5177	10201	9500
5178	10203	9498
5179	10205	9496
5180	10207	9494
5181	10209	9492
5182	10211	9490
5183	10213	9488
5184	10215	9486
5185	10217	9484
5186	10219	9482
5187	10221	9480
5188	10223	9478
5189	10225	9476
5190	10227	9474
5191	10229	9472
5192	10231	9470
5193	10233	9468
5194	10235	9466
5195	10237	9464
5196	10239	9462
5197	10241	9461
5198	10243	9459
5199	10245	9457
5200	10247	9455
5201	10249	9453
5202	10251	9451
5203	10253	9449
5204	10255	9447
5205	10257	9445
5206	10259	9443
5207	10261	9441
5208	10263	9439
5209	10265	9437
5210	10267	9435
5211	10269	9433
5212	10271	9431
5213	10273	9429
5214	10275	9427
5215	10277	9426
5216	10279	9424
5217	10281	9422
5218	10283	9420
5219	10284	9418
5220	10286	9416
5221	10288	9414
5222	10290	9412
5223	10292	9410
5224	10294	9408
5225	10296	9406
5226	10298	9404
5227	10300	9402
5228	10302	9400
5229	10304	9398
5230	10306	9396
5231	10308	9394
5232	10310	9392
5233	10312	9390
5234	10314	9388
5235	10316	9386
5236	10318	9384
5237	10320	9382
5238	10322	9380
5239	10324	9378
5240	10326	9376
5241	10328	9374
5242	10330	9372
5243	10332	9370
5244	10334	9368
5245	10336	9366
5246	10338	9364
5247	10340	9362
5248	10341	9360
5249	10343	9358
5250	10345	9356
5251	10347	9354
5252	10349	9353
5253	10351	9351
5254	10353	9349
5255	10355	9347
5256	10357	9345
5257	10359	9343
5258	10361	9341
5259	10363	9339
5260	10365	9337
5261	10367	9335
5262	10369	9333
5263	10371	9331
5264	10373	9329
5265	10375	9327
5266	10377	9325
5267	10379	9323
5268	10381	9321
5269	10383	9319
5270	10385	9317
5271	10387	9315
5272	10389	9313
5273	10391	9311
5274	10393	9309
5275	10395	9307
5276	10397	9305
5277	10399	9303
5278	10401	9301
5279	10403	9299
5280	10405	9297
5281	10407	9295
5282	10409	9293
5283	10411	9291
5284	10413	9289
5285	10414	9287
5286	10416	9285
5287	10418	9283
5288	10420	9281
5289	10422	9279
5290	10424	9277
5291	10426	9275
5292	10428	9274
5293	10430	9272
5294	10432	9270
5295	10434	9268
5296	10436	9266
5297	10438	9264
5298	10440	9262
5299	10442	9260
5300	10444	9258
5301	10446	9256
5302	10448	9254
5303	10450	9252
5304	10452	9250
5305	10454	9248
5306	10456	9246
5307	10458	9244
5308	10460	9242
5309	10462	9240
5310	10464	9238
5311	10466	9237
5312	10468	9235
5313	10470	9233
5314	10472	9231
5315	10474	9229
5316	10476	9227
5317	10478	9225
5318	10480	9223
5319	10482	9221
5320	10484	9219
5321	10486	9217
5322	10488	9215
5323	10490	9213
5324	10492	9211
5325	10494	9209
5326	10495	9207
5327	10497	9205
5328	10499	9203
5329	10501	9201
5330	10503	9199
5331	10505	9197
5332	10507	9195
5333	10509	9193
5334	10511	9191
5335	10513	9189
5336	10515	9187
5337	10517	9185
5338	10519	9183
5339	10521	9181
5340	10523	9179
5341	10525	9177
5342	10527	9175
5343	10529	9173
5344	10531	9171
5345	10533	9169
5346	10535	9167
5347	10537	9165
5348	10539	9163
5349	10541	9161
5350	10543	9159
5351	10544	9157
5352	10546	9155
5353	10548	9154
5354	10551	9152
5355	10553	9150
5356	10555	9148
5357	10556	9146
5358	10558	9144
5359	10560	9142
5360	10562	9140
5361	10564	9138
5362	10566	9136
5363	10568	9134
5364	10570	9132
5365	10572	9130
5366	10574	9128
5367	10576	9126
5368	10578	9124
5369	10580	9122
5370	10582	9120
5371	10584	9118
5372	10586	9116
5373	10588	9114
5374	10590	9112
5375	10592	9110
5376	10594	9108
5377	10596	9106
5378	10598	9104
5379	10600	9102
5380	10602	9100
5381	10603	9098
5382	10605	9096
5383	10607	9094
5384	10609	9092
5385	10611	9090
5386	10613	9088
5387	10615	9086
5388	10617	9084
5389	10619	9082
5390	10621	9080
5391	10623	9078
5392	10625	9076
5393	10627	9074
5394	10629	9073
5395	10631	9071
5396	10633	9069
5397	10635	9067
5398	10637	9065
5399	10639	9063
5400	10641	9061
5401	10643	9059
5402	10645	9057
5403	10647	9055
5404	10649	9053
5405	10651	9051
5406	10653	9049
5407	10655	9047
5408	10657	9045
5409	10658	9043
5410	10660	9041
5411	10662	9039
5412	10664	9037
5413	10666	9035
5414	10668	9033
5415	10670	9031
5416	10672	9029
5417	10674	9027
5418	10676	9025
5419	10678	9023
5420	10680	9021
5421	10682	9019
5422	10684	9017
5423	10686	9015
5424	10688	9013
5425	10690	9011
5426	10692	9009
5427	10694	9008
5428	10696	9006
5429	10698	9004
5430	10700	9002
5431	10702	9000
5432	10704	8998
5433	10706	8996
5434	10708	8994
5435	10710	8992
5436	10712	8990
5437	10714	8988
5438	10716	8986
5439	10718	8984
5440	10720	8982
5441	10722	8980
5442	10724	8978
5443	10726	8976
5444	10728	8974
5445	10730	8972
5446	10732	8970
5447	10734	8968
5448	10736	8966
5449	10738	8964
5450	10740	8962
5451	10742	8960
5452	10743	8958
5453	10745	8956
5454	10747	8954
5455	10749	8952
5456	10751	8950
5457	10753	8949
5458	10755	8947
5459	10757	8945
5460	10759	8943
5461	10761	8941
5462	10763	8939
5463	10765	8937
5464	10767	8935
5465	10769	8933
5466	10771	8931
5467	10773	8929
5468	10775	8927
5469	10777	8925
5470	10779	8923
5471	10781	8921
5472	10782	8919
5473	10784	8917
5474	10786	8915
5475	10788	8913
5476	10790	8911
5477	10792	8909
5478	10794	8907
5479	10796	8905
5480	10798	8903
5481	10800	8901
5482	10802	8899
5483	10804	8897
5484	10806	8895
5485	10808	8893
5486	10810	8891
5487	10812	8889
5488	10814	8887
5489	10816	8885
5490	10818	8883
5491	10820	8881
5492	10822	8879
5493	10824	8877
5494	10826	8875
5495	10828	8873
5496	10829	8871
5497	10831	8869
5498	10833	8867
5499	10835	8865
5500	10837	8863
5501	10839	8861
5502	10841	8859
5503	10843	8857
5504	10845	8855
5505	10847	8853
5506	10849	8852
5507	10851	8850
5508	10853	8848
5509	10855	8846
5510	10857	8844
5511	10859	8842
5512	10861	8840
5513	10863	8838
5514	10865	8836
5515	10867	8834
5516	10869	8832
5517	10871	8830
5518	10873	8828
5519	10875	8826
5520	10877	8824
5521	10879	8822
5522	10881	8820
5523	10883	8818
5524	10885	8816
5525	10887	8814
5526	10889	8812
5527	10891	8810
5528	10893	8808
5529	10895	8806
5530	10897	8804
5531	10899	8802
5532	10900	8800
5533	10902	8798
5534	10904	8796
5535	10906	8794
5536	10908	8792
5537	10910	8790
5538	10912	8788
5539	10914	8786
5540	10916	8784
5541	10918	8782
5542	10920	8780
5543	10922	8778
5544	10924	8776
5545	10926	8775
5546	10928	8773
5547	10930	8771
5548	10932	8769
5549	10934	8767
5550	10936	8765
5551	10938	8763
5552	10940	8761
5553	10942	8759
5554	10944	8757
5555	10946	8755
5556	10948	8753
5557	10950	8751
5558	10952	8749
5559	10954	8748
5560	10956	8746
5561	10958	8744
5562	10960	8742
5563	10962	8740
5564	10964	8738
5565	10966	8736
5566	10968	8734
5567	10970	8732
5568	10972	8730
5569	10974	8728
5570	10976	8726
5571	10978	8724
5572	10980	8722
5573	10982	8720
5574	10984	8718
5575	10986	8716
5576	10987	8714
5577	10989	8712
5578	10991	8710
5579	10993	8708
5580	10995	8706
5581	10997	8704
5582	10999	8702
5583	11001	8700
5584	11003	8698
5585	11005	8696
5586	11007	8694
5587	11009	8692
5588	11011	8690
5589	11013	8688
5590	11015	8686
5591	11017	8684
5592	11019	8682
5593	11021	8681
5594	11023	8679
5595	11025	8677
5596	11027	8675
5597	11029	8673
5598	11031	8671
5599	11033	8669
5600	11035	8667
5601	11037	8665
5602	11039	8663
5603	11041	8661
5604	11043	8659
5605	11045	8657
5606	11047	8655
5607	11049	8653
5608	11051	8651
5609	11053	8649
5610	11055	8647
5611	11057	8645
5612	11059	8643
5613	11061	8641
5614	11063	8639
5615	11065	8637
5616	11067	8635
5617	11069	8633
5618	11071	8631
5619	11073	8630
5620	11075	8628
5621	11077	8626
5622	11079	8624
5623	11081	8622
5624	11083	8620
5625	11085	8618
5626	11087	8616
5627	11089	8614
5628	11091	8612
5629	11093	8610
5630	11095	8608
5631	11097	8606
5632	11099	8604
5633	11101	8602
5634	11103	8600
5635	11105	8598
5636	11107	8596
5637	11109	8594
5638	11111	8592
5639	11113	8590
5640	11115	8589
5641	11117	8587
5642	11118	8585
5643	11120	8583
5644	11122	8581
5645	11124	8579
5646	11126	8577
5647	11128	8575
5648	11130	8573
5649	11132	8571
5650	11134	8569
5651	11136	8567
5652	11138	8565
5653	11140	8563
5654	11142	8561
5655	11144	8559
5656	11146	8557
5657	11148	8555
5658	11150	8553
5659	11152	8551
5660	11154	8549
5661	11156	8547
5662	11158	8545
5663	11160	8543
5664	11162	8541
5665	11164	8539
5666	11166	8537
5667	11168	8536
5668	11170	8534
5669	11172	8532
5670	11174	8530
5671	11176	8528
5672	11178	8526
5673	11180	8524
5674	11182	8522
5675	11184	8520
5676	11186	8518
5677	11188	8516
5678	11189	8514
5679	11192	8512
5680	11193	8510
5681	11195	8508
5682	11197	8506
5683	11199	8504
5684	11201	8502
5685	11203	8500
5686	11205	8498
5687	11207	8496
5688	11209	8494
5689	11211	8492
5690	11213	8490
5691	11215	8488
5692	11217	8486
5693	11219	8484
5694	11221	8482
5695	11223	8480
5696	11225	8478
5697	11227	8476
5698	11229	8474
5699	11230	8472
5700	11232	8470
5701	11234	8468
5702	11237	8466
5703	11239	8464
5704	11241	8462
5705	11243	8460
5706	11245	8458
5707	11247	8456
5708	11249	8455
5709	11250	8453
5710	11252	8451
5711	11255	8449
5712	11257	8447
5713	11259	8445
5714	11260	8443
5715	11263	8441
5716	11264	8439
5717	11266	8437
5718	11269	8435
5719	11271	8433
5720	11273	8431
5721	11274	8429
5722	11276	8427
5723	11278	8425
5724	11285	8427
5725	11287	8425
5726	11289	8423
5727	11291	8421
5728	11293	8419
5729	11295	8417
5730	11297	8415
5731	11299	8413
5732	11301	8411
5733	11303	8409
5734	11305	8407
5735	11307	8405
5736	11309	8403
5737	11311	8401
5738	11313	8399
5739	11315	8397
5740	11317	8395
5741	11319	8393
5742	11321	8391
5743	11323	8389
5744	11325	8387
5745	11327	8385
5746	11329	8383
5747	11331	8382
5748	11333	8380
5749	11335	8378
5750	11337	8376
5751	11339	8374
5752	11340	8372
5753	11343	8370
5754	11344	8368
5755	11346	8366
5756	11348	8364
5757	11350	8362
5758	11352	8360
5759	11354	8358
5760	11356	8356
5761	11358	8354
5762	11360	8352
5763	11362	8350
5764	11364	8348
5765	11367	8346
5766	11368	8344
5767	11371	8342
5768	11373	8341
5769	11375	8339
5770	11377	8337
5771	11379	8335
5772	11381	8333
5773	11383	8331
5774	11385	8329
5775	11387	8327
5776	11389	8325
5777	11391	8323
5778	11393	8321
5779	11395	8319
5780	11397	8317
5781	11399	8315
5782	11401	8313
5783	11403	8311
5784	11405	8309
5785	11407	8307
5786	11409	8306
5787	11411	8304
5788	11413	8302
5789	11415	8300
5790	11417	8298
5791	11418	8296
5792	11420	8294
5793	11422	8292
5794	11424	8290
5795	11426	8288
5796	11428	8286
5797	11430	8284
5798	11432	8282
5799	11434	8280
5800	11436	8278
5801	11438	8276
5802	11440	8274
5803	11442	8272
5804	11444	8270
5805	11446	8268
5806	11448	8266
5807	11450	8264
5808	11452	8262
5809	11454	8260
5810	11456	8258
5811	11458	8256
5812	11460	8254
5813	11462	8252
5814	11464	8250
5815	11466	8248
5816	11467	8246
5817	11469	8244
5818	11471	8242
5819	11473	8240
5820	11475	8238
5821	11477	8236
5822	11479	8234
5823	11481	8232
5824	11483	8230
5825	11485	8228
5826	11487	8226
5827	11489	8225
5828	11491	8223
5829	11493	8221
5830	11495	8219
5831	11498	8217
5832	11499	8215
5833	11501	8213
5834	11503	8211
5835	11505	8209
5836	11508	8207
5837	11509	8205
5838	11511	8203
5839	11513	8201
5840	11516	8199
5841	11517	8197
5842	11519	8195
5843	11521	8193
5844	11523	8191
5845	11525	8189
5846	11527	8188
5847	11529	8186
5848	11531	8184
5849	11533	8182
5850	11535	8180
5851	11537	8178
5852	11539	8176
5853	11541	8174
5854	11543	8172
5855	11545	8170
5856	11547	8168
5857	11549	8166
5858	11551	8164
5859	11553	8162
5860	11555	8160
5861	11557	8158
5862	11559	8156
5863	11561	8154
5864	11563	8152
5865	11565	8150
5866	11567	8148
5867	11569	8146
5868	11571	8144
5869	11573	8142
5870	11575	8140
5871	11577	8138
5872	11579	8136
5873	11581	8134
5874	11583	8132
5875	11585	8131
5876	11587	8129
5877	11589	8127
5878	11591	8125
5879	11593	8123
5880	11595	8121
5881	11597	8119
5882	11599	8117
5883	11601	8115
5884	11603	8113
5885	11605	8111
5886	11607	8109
5887	11609	8107
5888	11611	8105
5889	11613	8103
5890	11615	8101
5891	11616	8099
5892	11618	8097
5893	11620	8095
5894	11622	8093
5895	11624	8091
5896	11626	8089
5897	11628	8087
5898	11630	8085
5899	11632	8083
5900	11634	8081
5901	11636	8079
5902	11638	8077
5903	11640	8075
5904	11642	8073
5905	11644	8071
5906	11646	8069
5907	11648	8067
5908	11650	8065
5909	11652	8063
5910	11654	8061
5911	11656	8059
5912	11658	8057
5913	11660	8056
5914	11662	8054
5915	11664	8052
5916	11665	8050
5917	11667	8048
5918	11669	8046
5919	11671	8044
5920	11673	8042
5921	11675	8040
5922	11677	8038
5923	11679	8036
5924	11681	8034
5925	11683	8032
5926	11685	8030
5927	11687	8028
5928	11689	8026
5929	11691	8024
5930	11693	8022
5931	11695	8020
5932	11697	8018
5933	11699	8016
5934	11701	8014
5935	11703	8012
5936	11705	8010
5937	11707	8008
5938	11709	8006
5939	11711	8004
5940	11713	8002
5941	11715	8000
5942	11717	7998
5943	11718	7996
5944	11720	7994
5945	11722	7992
5946	11724	7990
5947	11726	7988
5948	11728	7986
5949	11730	7984
5950	11732	7982
5951	11734	7980
5952	11736	7978
5953	11738	7976
5954	11740	7975
5955	11742	7973
5956	11744	7971
5957	11746	7969
5958	11748	7967
5959	11750	7965
5960	11752	7963
5961	11754	7961
5962	11756	7959
5963	11758	7957
5964	11760	7955
5965	11762	7953
5966	11764	7951
5967	11766	7949
5968	11768	7947
5969	11769	7945
5970	11771	7943
5971	11773	7941
5972	11775	7939
5973	11777	7937
5974	11779	7935
5975	11781	7933
5976	11783	7931
5977	11785	7929
5978	11787	7927
5979	11789	7925
5980	11791	7923
5981	11793	7921
5982	11795	7919
5983	11797	7917
5984	11799	7915
5985	11801	7913
5986	11803	7911
5987	11805	7909
5988	11807	7907
5989	11809	7905
5990	11811	7903
5991	11813	7901
5992	11815	7899
5993	11817	7897
5994	11819	7895
5995	11821	7893
5996	11823	7891
5997	11825	7889
5998	11827	7888
5999	11829	7886
6000	11831	7884
6001	11833	7882
6002	11835	7880
6003	11837	7878
6004	11838	7876
6005	11840	7874
6006	11842	7872
6007	11844	7870
6008	11846	7868
6009	11848	7866
6010	11850	7864
6011	11852	7862
6012	11854	7860
6013	11856	7858
6014	11858	7856
6015	11860	7854
6016	11862	7852
6017	11864	7850
6018	11866	7848
6019	11868	7846
6020	11870	7844
6021	11872	7842
6022	11874	7840
6023	11876	7838
6024	11878	7836
6025	11880	7834
6026	11882	7832
6027	11884	7830
6028	11885	7828
6029	11887	7826
6030	11889	7824
6031	11891	7822
6032	11893	7820
6033	11895	7818
6034	11897	7816
6035	11899	7814
6036	11901	7812
6037	11903	7810
6038	11905	7809
6039	11907	7807
6040	11909	7805
6041	11911	7803
6042	11913	7801
6043	11915	7799
6044	11917	7797
6045	11919	7795
6046	11921	7793
6047	11923	7791
6048	11925	7789
6049	11927	7787
6050	11929	7785
6051	11931	7783
6052	11933	7781
6053	11935	7779
6054	11937	7777
6055	11939	7775
6056	11940	7773
6057	11942	7771
6058	11944	7769
6059	11946	7767
6060	11948	7765
6061	11950	7763
6062	11952	7761
6063	11954	7759
6064	11956	7757
6065	11958	7755
6066	11960	7753
6067	11962	7751
6068	11964	7749
6069	11966	7747
6070	11968	7745
6071	11970	7743
6072	11972	7741
6073	11974	7739
6074	11976	7737
6075	11978	7735
6076	11980	7733
6077	11982	7731
6078	11984	7729
6079	11986	7727
6080	11988	7725
6081	11990	7723
6082	11992	7722
6083	11994	7720
6084	11996	7718
6085	11998	7716
6086	12000	7714
6087	12002	7712
6088	12004	7710
6089	12005	7708
6090	12007	7706
6091	12009	7704
6092	12011	7702
6093	12013	7700
6094	12015	7698
6095	12017	7696
6096	12019	7694
6097	12021	7692
6098	12023	7690
6099	12025	7688
6100	12027	7686
6101	12029	7684
6102	12031	7682
6103	12033	7680
6104	12035	7678
6105	12037	7676
6106	12039	7674
6107	12041	7672
6108	12043	7670
6109	12045	7668
6110	12047	7666
6111	12049	7664
6112	12051	7662
6113	12053	7660
6114	12054	7658
6115	12057	7656
6116	12058	7654
6117	12060	7652
6118	12062	7650
6119	12064	7648
6120	12066	7647
6121	12068	7645
6122	12070	7643
6123	12072	7641
6124	12074	7639
6125	12076	7637
6126	12078	7635
6127	12080	7633
6128	12082	7631
6129	12084	7629
6130	12086	7627
6131	12088	7625
6132	12090	7623
6133	12092	7621
6134	12094	7619
6135	12096	7617
6136	12098	7615
6137	12100	7613
6138	12102	7611
6139	12104	7609
6140	12106	7607
6141	12108	7605
6142	12110	7603
6143	12112	7601
6144	12113	7599
6145	12116	7597
6146	12118	7595
6147	12119	7593
6148	12122	7591
6149	12123	7589
6150	12125	7587
6151	12127	7585
6152	12129	7583
6153	12131	7581
6154	12133	7579
6155	12135	7577
6156	12137	7575
6157	12139	7573
6158	12141	7571
6159	12143	7570
6160	12145	7568
6161	12147	7566
6162	12149	7564
6163	12151	7562
6164	12153	7560
6165	12155	7558
6166	12157	7556
6167	12159	7554
6168	12161	7552
6169	12163	7550
6170	12165	7548
6171	12167	7546
6172	12169	7544
6173	12171	7542
6174	12173	7540
6175	12175	7538
6176	12177	7536
6177	12179	7534
6178	12180	7532
6179	12182	7530
6180	12184	7528
6181	12186	7526
6182	12188	7524
6183	12190	7522
6184	12192	7520
6185	12194	7518
6186	12196	7516
6187	12198	7514
6188	12200	7512
6189	12202	7510
6190	12204	7508
6191	12206	7506
6192	12208	7504
6193	12210	7502
6194	12212	7500
6195	12214	7499
6196	12216	7497
6197	12218	7495
6198	12220	7493
6199	12222	7491
6200	12224	7489
6201	12226	7487
6202	12228	7485
6203	12230	7483
6204	12232	7481
6205	12234	7479
6206	12236	7477
6207	12238	7475
6208	12240	7473
6209	12242	7471
6210	12244	7469
6211	12246	7467
6212	12247	7465
6213	12249	7463
6214	12251	7461
6215	12253	7459
6216	12255	7457
6217	12257	7455
6218	12259	7453
6219	12261	7451
6220	12263	7449
6221	12265	7447
6222	12267	7445
6223	12269	7443
6224	12271	7441
6225	12273	7439
6226	12275	7437
6227	12277	7435
6228	12279	7433
6229	12281	7431
6230	12283	7429
6231	12285	7427
6232	12287	7425
6233	12289	7424
6234	12291	7422
6235	12293	7420
6236	12295	7418
6237	12297	7416
6238	12299	7414
6239	12301	7412
6240	12303	7410
6241	12305	7408
6242	12307	7406
6243	12309	7404
6244	12311	7402
6245	12313	7400
6246	12315	7398
6247	12317	7396
6248	12319	7394
6249	12321	7392
6250	12323	7390
6251	12325	7388
6252	12327	7386
6253	12328	7384
6254	12330	7382
6255	12332	7380
6256	12334	7378
6257	12336	7376
6258	12338	7374
6259	12340	7372
6260	12342	7370
6261	12344	7368
6262	12346	7366
6263	12348	7364
6264	12350	7362
6265	12352	7361
6266	12354	7359
6267	12356	7357
6268	12358	7355
6269	12360	7353
6270	12362	7351
6271	12364	7349
6272	12366	7347
6273	12368	7345
6274	12370	7343
6275	12372	7341
6276	12374	7339
6277	12376	7337
6278	12378	7335
6279	12380	7333
6280	12382	7331
6281	12384	7329
6282	12386	7327
6283	12388	7325
6284	12390	7323
6285	12392	7322
6286	12394	7320
6287	12396	7318
6288	12398	7316
6289	12400	7314
6290	12402	7312
6291	12404	7310
6292	12406	7308
6293	12408	7306
6294	12410	7304
6295	12412	7302
6296	12414	7300
6297	12416	7298
6298	12418	7296
6299	12420	7294
6300	12422	7292
6301	12424	7290
6302	12426	7288
6303	12428	7286
6304	12430	7284
6305	12432	7282
6306	12434	7280
6307	12436	7278
6308	12438	7276
6309	12440	7274
6310	12442	7272
6311	12444	7270
6312	12445	7268
6313	12447	7266
6314	12449	7264
6315	12452	7263
6316	12454	7261
6317	12456	7259
6318	12458	7257
6319	12460	7255
6320	12462	7253
6321	12464	7251
6322	12466	7249
6323	12468	7247
6324	12470	7245
6325	12472	7243
6326	12473	7241
6327	12475	7239
6328	12477	7237
6329	12479	7235
6330	12482	7233
6331	12483	7231
6332	12485	7229
6333	12487	7227
6334	12489	7225
6335	12491	7223
6336	12493	7221
6337	12495	7219
6338	12497	7217
6339	12499	7215
6340	12501	7213
6341	12503	7211
6342	12505	7210
6343	12507	7208
6344	12509	7206
6345	12511	7204
6346	12513	7202
6347	12515	7200
6348	12517	7198
6349	12519	7196
6350	12521	7194
6351	12523	7192
6352	12525	7190
6353	12527	7188
6354	12529	7186
6355	12531	7184
6356	12533	7182
6357	12535	7180
6358	12537	7178
6359	12539	7176
6360	12541	7174
6361	12543	7172
6362	12545	7170
6363	12547	7169
6364	12549	7167
6365	12551	7165
6366	12554	7163
6367	12556	7161
6368	12557	7159
6369	12559	7157
6370	12561	7155
6371	12563	7153
6372	12565	7151
6373	12567	7149
6374	12569	7147
6375	12571	7145
6376	12573	7143
6377	12575	7141
6378	12577	7139
6379	12579	7137
6380	12581	7135
